provider,Consumer complaint narrative,hidden_fees,late_fees,misleading_ads,credit_reporting,unauthorized,customer_service,billing_dispute
PayPal,Unauthorized charge on my account related to PayPal.,False,False,False,False,True,False,False
PayPal,I was charged a interest after missing a payment with PayPal.,False,False,False,False,False,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal.,True,False,False,False,False,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal.,True,False,False,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Unauthorized charge on my account related to PayPal.,False,False,False,False,True,False,False
PayPal,I was charged a interest after missing a payment with PayPal.,False,False,False,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Misleading advertisement from PayPal did not disclose interest.,False,False,True,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Misleading advertisement from PayPal did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
PayPal,I was charged a penalty after missing a payment with PayPal.,False,True,False,False,False,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal. My credit score was affected.,True,False,False,True,False,False,False
PayPal,I was charged a penalty after missing a payment with PayPal.,False,True,False,False,False,False,False
PayPal,I was charged a late fee after missing a payment with PayPal. My credit score was affected.,False,True,False,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Misleading advertisement from PayPal did not disclose hidden fee.,True,False,True,False,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose hidden fee. My credit score was affected.,True,False,True,True,False,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal.,True,False,False,False,False,False,False
PayPal,I was charged a penalty after missing a payment with PayPal. My credit score was affected.,False,True,False,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose hidden fee.,True,False,True,False,False,False,False
PayPal,I was charged a penalty after missing a payment with PayPal. My credit score was affected.,False,True,False,True,False,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal. My credit score was affected.,True,False,False,True,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Misleading advertisement from PayPal did not disclose late fee.,False,True,True,False,False,False,False
PayPal,Unauthorized charge on my account related to PayPal.,False,False,False,False,True,False,False
PayPal,I was charged a interest after missing a payment with PayPal. My credit score was affected.,False,False,False,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose interest.,False,False,True,False,False,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal. My credit score was affected.,True,False,False,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose penalty.,False,True,True,False,False,False,False
PayPal,Unauthorized charge on my account related to PayPal. My credit score was affected.,False,False,False,True,True,False,False
PayPal,I was charged a interest after missing a payment with PayPal.,False,False,False,False,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose late fee. My credit score was affected.,False,True,True,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose hidden fee.,True,False,True,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Unauthorized charge on my account related to PayPal.,False,False,False,False,True,False,False
PayPal,Misleading advertisement from PayPal did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
PayPal,Unauthorized charge on my account related to PayPal.,False,False,False,False,True,False,False
PayPal,I was charged a hidden fee after missing a payment with PayPal.,True,False,False,False,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose penalty. My credit score was affected.,False,True,True,True,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose interest.,False,False,True,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Misleading advertisement from PayPal did not disclose hidden fee.,True,False,True,False,False,False,False
PayPal,Unauthorized charge on my account related to PayPal.,False,False,False,False,True,False,False
PayPal,I was charged a interest after missing a payment with PayPal.,False,False,False,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,I was charged a penalty after missing a payment with PayPal. My credit score was affected.,False,True,False,True,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
PayPal,Misleading advertisement from PayPal did not disclose penalty.,False,True,True,False,False,False,False
PayPal,Misleading advertisement from PayPal did not disclose interest.,False,False,True,False,False,False,False
PayPal,Customer service at PayPal would not resolve my billing dispute.,False,False,False,False,False,True,True
